1,200,1
2,915,1
2,978,1
3,1374,1
3,931,1
4,352,1
4,1031,1
4,794,1
4,954,1
4,1275,1
4,1267,1
4,944,1
5,1013,1
5,906,1
5,833,1
5,453,1
5,150,1
5,411,1
6,1417,1
6,282,1
6,360,1
6,508,1
6,356,1
7,716,1
7,1226,1
7,438,1
7,525,1
8,940,1
8,1456,1
8,1485,1
9,776,1
9,1216,1
9,962,1
9,555,1
9,654,1
9,110,1
10,657,1
10,279,1
10,370,1
10,81,1
11,327,1
11,911,1
11,1053,1
11,967,1
11,86,1
11,158,1
12,784,1
12,870,1
12,1320,1
12,152,1
12,1145,1
12,742,1
12,918,1
13,1257,1
14,185,1
14,1146,1
14,602,1
14,1001,1
14,1303,1
14,1342,1
14,1192,1
15,1294,1
15,197,1
15,1492,1
15,714,1
15,1146,1
16,1159,1
16,1469,1
17,365,1
17,696,1
17,417,1
17,610,1
17,218,1
17,1175,1
17,1207,1
18,477,1
18,1088,1
18,1397,1
18,1302,1
18,530,1
18,1229,1
19,1337,1
19,558,1
20,728,1
20,342,1
21,643,1
21,557,1
22,1051,1
23,330,1
23,1465,1
23,1464,1
24,1428,1
24,533,1
24,409,1
24,582,1
24,1200,1
24,846,1
24,1153,1
25,504,1
26,1310,1
26,1236,1
26,310,1
27,1002,1
28,39,1
28,529,1
28,439,1
28,13,1
28,152,1
29,686,1
29,400,1
29,572,1
29,1217,1
29,1321,1
30,1065,1
30,941,1
30,4,1
30,1136,1
30,1006,1
30,982,1
31,745,1
31,55,1
31,24,1
32,1349,1
32,1288,1
32,384,1
32,21,1
32,628,1
32,352,1
32,394,1
33,994,1
33,175,1
33,95,1
33,481,1
34,414,1
34,1454,1
34,103,1
34,1379,1
34,1163,1
34,99,1
34,217,1
35,174,1
35,327,1
36,1230,1
37,528,1
37,1028,1
37,448,1
37,596,1
37,1069,1
37,1410,1
38,902,1
38,407,1
39,63,1
40,721,1
40,595,1
40,1407,1
40,887,1
40,327,1
40,122,1
40,1488,1
41,501,1
41,1058,1
41,1213,1
41,1460,1
41,821,1
42,1281,1
42,407,1
42,1477,1
43,397,1
43,1079,1
43,1081,1
43,505,1
44,1358,1
44,1491,1
45,530,1
45,807,1
45,382,1
45,1118,1
46,417,1
46,1325,1
46,909,1
46,139,1
47,1108,1
47,12,1
47,1156,1
47,1217,1
47,902,1
48,1316,1
48,308,1
48,631,1
48,220,1
48,622,1
48,1016,1
48,706,1
49,666,1
49,110,1
49,560,1
49,978,1
49,113,1
50,261,1
50,669,1
50,1274,1
50,1486,1
50,1111,1
50,3,1
51,462,1
51,603,1
51,153,1
51,629,1
51,636,1
51,963,1
51,1071,1
52,447,1
52,194,1
52,583,1
52,536,1
52,1395,1
52,355,1
53,602,1
53,923,1
53,262,1
53,1280,1
53,440,1
53,507,1
54,467,1
54,674,1
54,460,1
55,550,1
55,509,1
55,242,1
55,463,1
55,1254,1
56,443,1
56,1046,1
56,1132,1
56,1098,1
57,1069,1
57,1330,1
57,352,1
58,1073,1
59,763,1
59,1487,1
59,623,1
60,1241,1
60,1141,1
60,519,1
60,90,1
60,607,1
60,1403,1
