1,76,1
1,654,1
1,1334,1
1,693,1
1,202,1
2,432,1
2,311,1
2,1334,1
2,938,1
2,327,1
3,924,1
3,1173,1
3,565,1
3,346,1
3,484,1
4,1168,1
4,120,1
5,291,1
5,1219,1
5,621,1
5,463,1
6,1191,1
6,600,1
7,1277,1
7,1202,1
7,235,1
8,107,1
8,89,1
8,1240,1
8,431,1
9,602,1
9,1195,1
9,309,1
9,1304,1
9,685,1
9,1266,1
10,478,1
10,869,1
10,1449,1
10,778,1
10,1077,1
10,1429,1
11,711,1
11,1221,1
11,132,1
11,427,1
11,1323,1
11,812,1
12,767,1
12,1400,1
12,1320,1
12,38,1
13,1135,1
13,1066,1
13,999,1
13,900,1
13,694,1
14,1265,1
14,202,1
14,1484,1
15,56,1
15,672,1
15,95,1
16,572,1
16,240,1
16,773,1
17,504,1
17,517,1
17,235,1
18,1328,1
18,975,1
19,758,1
19,422,1
19,829,1
20,1425,1
20,1154,1
20,708,1
20,1074,1
20,165,1
20,342,1
21,1103,1
21,256,1
21,558,1
21,550,1
21,1497,1
22,815,1
22,44,1
22,1344,1
22,695,1
22,589,1
22,822,1
23,36,1
23,1225,1
23,1023,1
23,385,1
23,794,1
23,1018,1
24,1478,1
24,1347,1
24,1255,1
24,1259,1
24,1419,1
24,22,1
25,839,1
25,35,1
26,573,1
26,254,1
26,741,1
27,1233,1
27,53,1
28,492,1
28,891,1
28,1062,1
28,1022,1
28,932,1
28,800,1
29,307,1
29,986,1
29,1175,1
30,511,1
30,824,1
30,216,1
30,1366,1
30,611,1
31,634,1
31,1414,1
31,1185,1
32,1450,1
32,814,1
32,197,1
32,478,1
33,506,1
33,370,1
33,878,1
33,659,1
34,520,1
34,1273,1
34,1032,1
34,118,1
35,643,1
35,534,1
35,829,1
35,582,1
35,1462,1
36,1032,1
36,659,1
36,1308,1
36,1221,1
36,542,1
36,144,1
37,1234,1
37,937,1
37,987,1
37,29,1
37,150,1
38,113,1
38,1384,1
38,236,1
38,666,1
39,796,1
39,352,1
40,748,1
40,1033,1
40,306,1
41,993,1
41,415,1
41,681,1
41,1239,1
42,37,1
42,777,1
42,71,1
42,1346,1
42,926,1
43,1412,1
43,1100,1
43,715,1
43,20,1
44,380,1
44,974,1
44,706,1
44,1234,1
45,1470,1
45,1161,1
45,642,1
45,390,1
46,916,1
46,658,1
46,1473,1
46,709,1
47,896,1
47,43,1
47,820,1
47,624,1
48,951,1
48,947,1
49,1093,1
49,1010,1
50,324,1
50,617,1
51,1143,1
51,14,1
51,447,1
51,653,1
52,597,1
52,1143,1
52,443,1
52,125,1
53,1238,1
53,1203,1
53,495,1
54,985,1
54,1195,1
54,1318,1
54,1423,1
55,84,1
55,906,1
55,1473,1
55,289,1
56,1180,1
56,767,1
56,1210,1
56,1421,1
56,1276,1
57,75,1
57,620,1
58,1440,1
58,1232,1
59,401,1
59,253,1
59,841,1
59,845,1
59,1416,1
59,357,1
60,90,1
60,895,1
61,1468,1
61,118,1
61,430,1
61,1232,1
62,1344,1
62,696,1
62,1056,1
62,1082,1
62,725,1
62,630,1
63,1114,1
63,398,1
63,213,1
63,110,1
63,1246,1
63,147,1
64,1004,1
64,74,1
64,276,1
64,850,1
64,834,1
64,860,1
65,605,1
65,141,1
65,988,1
65,1473,1
65,576,1
65,356,1
66,615,1
66,1356,1
66,852,1
66,156,1
66,628,1
66,1311,1
67,335,1
67,656,1
68,1453,1
68,1300,1
68,827,1
68,770,1
68,1284,1
69,1089,1
69,502,1
70,970,1
70,858,1
70,345,1
70,1489,1
70,378,1
70,1054,1
71,798,1
71,425,1
72,438,1
72,115,1
73,1165,1
73,632,1
73,1161,1
74,273,1
74,563,1
74,47,1
74,1414,1
74,1070,1
74,1467,1
75,959,1
75,140,1
75,1435,1
75,1114,1
75,18,1
76,856,1
76,314,1
76,1035,1
76,823,1
77,1008,1
77,207,1
77,349,1
77,1099,1
78,1166,1
78,1435,1
78,908,1
78,209,1
78,35,1
79,1255,1
79,1357,1
79,953,1
79,490,1
79,646,1
79,1321,1
80,1370,1
80,679,1
80,943,1
80,1422,1
80,1330,1
80,25,1
81,1446,1
81,867,1
81,10,1
81,321,1
82,612,1
82,998,1
82,314,1
82,20,1
83,1198,1
83,1361,1
83,699,1
83,496,1
83,702,1
84,898,1
84,109,1
84,605,1
85,995,1
85,240,1
85,880,1
85,767,1
85,820,1
85,1207,1
86,49,1
86,354,1
86,280,1
86,1424,1
86,377,1
86,184,1
87,932,1
87,942,1
87,111,1
87,1110,1
87,1015,1
87,20,1
88,179,1
88,121,1
88,829,1
88,421,1
89,137,1
89,1399,1
89,1332,1
89,614,1
90,82,1
90,794,1
91,982,1
91,1123,1
91,435,1
92,1229,1
92,330,1
92,1057,1
92,605,1
93,579,1
93,1002,1
93,1170,1
93,903,1
93,400,1
94,134,1
94,824,1
94,880,1
94,516,1
94,708,1
94,125,1
95,89,1
95,736,1
95,748,1
95,1372,1
95,830,1
95,302,1
96,1226,1
96,672,1
97,1444,1
97,1150,1
97,1260,1
98,1188,1
98,899,1
99,1253,1
99,157,1
99,531,1
99,466,1
100,1152,1
100,480,1
100,374,1
100,491,1
100,1317,1
101,602,1
101,173,1
101,659,1
101,58,1
101,1197,1
102,755,1
102,204,1
102,1459,1
102,135,1
102,866,1
102,1122,1
103,744,1
103,1171,1
103,1451,1
103,1022,1
103,276,1
104,1398,1
104,862,1
104,199,1
105,619,1
105,630,1
105,997,1
105,601,1
105,1298,1
106,574,1
106,509,1
106,221,1
106,201,1
106,1423,1
106,724,1
107,74,1
107,215,1
107,1114,1
107,463,1
107,217,1
108,805,1
108,980,1
108,172,1
108,522,1
109,341,1
109,741,1
109,667,1
109,509,1
109,1169,1
109,235,1
110,1077,1
110,212,1
111,777,1
111,1496,1
112,432,1
112,1061,1
112,1013,1
112,1441,1
112,454,1
113,1251,1
113,962,1
113,87,1
113,752,1
113,850,1
114,495,1
114,78,1
114,1169,1
114,566,1
114,1097,1
114,606,1
115,342,1
115,899,1
115,135,1
115,1072,1
115,358,1
116,1098,1
116,972,1
117,906,1
117,879,1
117,250,1
118,1296,1
118,452,1
119,1126,1
119,413,1
119,772,1
119,96,1
119,809,1
119,1009,1
120,541,1
120,556,1
120,1239,1
120,972,1
120,1225,1
121,189,1
121,1449,1
121,867,1
121,971,1
121,723,1
122,1080,1
122,201,1
122,290,1
123,6,1
123,367,1
123,600,1
123,1464,1
123,1081,1
123,1407,1
124,591,1
124,750,1
124,354,1
124,1019,1
125,797,1
125,312,1
125,289,1
125,612,1
125,155,1
126,699,1
126,1154,1
126,421,1
126,384,1
127,790,1
127,1263,1
128,223,1
128,1344,1
129,1116,1
129,1097,1
129,129,1
129,521,1
129,387,1
129,1350,1
130,1405,1
130,671,1
130,1408,1
131,1002,1
131,1291,1
131,684,1
131,872,1
132,248,1
132,485,1
132,711,1
132,226,1
132,993,1
132,271,1
133,100,1
133,572,1
133,396,1
