1,1888,1
2,323,1
2,1642,1
2,226,1
2,242,1
2,1805,1
2,519,1
2,2278,1
3,7,1
3,1808,1
4,2070,1
4,605,1
4,411,1
5,654,1
5,1848,1
5,488,1
5,886,1
5,2217,1
6,2075,1
6,1894,1
6,674,1
6,1183,1
6,914,1
6,1419,1
6,1862,1
7,427,1
7,1637,1
7,1537,1
8,1113,1
8,736,1
8,562,1
8,32,1
8,1209,1
9,1881,1
9,1546,1
9,1503,1
9,1713,1
9,1425,1
9,994,1
10,1168,1
10,2282,1
10,103,1
10,1240,1
11,811,1
11,2467,1
11,1937,1
11,446,1
11,2498,1
11,2406,1
12,2092,1
12,815,1
12,1696,1
12,2133,1
12,787,1
12,708,1
13,979,1
13,209,1
13,277,1
14,2036,1
14,555,1
14,150,1
15,471,1
15,830,1
15,1562,1
15,1702,1
16,641,1
16,19,1
17,1185,1
17,2496,1
17,849,1
17,527,1
17,1537,1
18,1910,1
18,1010,1
18,1877,1
18,172,1
19,684,1
19,1390,1
19,1995,1
19,1431,1
19,1766,1
19,766,1
19,2147,1
20,1877,1
20,621,1
21,75,1
21,2457,1
21,1373,1
21,874,1
21,1869,1
21,545,1
21,3,1
22,1492,1
23,1694,1
23,1760,1
23,352,1
24,959,1
24,2207,1
24,783,1
25,239,1
26,1840,1
27,2022,1
28,2280,1
28,1242,1
28,173,1
28,427,1
29,1755,1
29,716,1
29,1404,1
30,1338,1
30,2267,1
30,2372,1
31,1069,1
31,98,1
31,1009,1
31,1968,1
32,689,1
32,50,1
33,1395,1
33,1740,1
33,2185,1
33,642,1
33,2050,1
33,937,1
34,1352,1
35,2008,1
35,2361,1
35,928,1
35,849,1
35,1456,1
36,1514,1
36,625,1
36,1359,1
36,2136,1
36,1815,1
36,1198,1
36,647,1
37,1508,1
37,1931,1
37,548,1
37,14,1
37,520,1
38,841,1
38,2492,1
38,391,1
38,1203,1
38,1679,1
38,650,1
38,657,1
39,2095,1
39,1878,1
39,1931,1
39,1221,1
39,913,1
39,317,1
39,1668,1
40,1535,1
