1,352,1
1,995,1
1,234,1
1,1805,1
2,1550,1
2,1671,1
2,1080,1
2,1921,1
2,2230,1
3,1835,1
3,364,1
3,1586,1
3,1046,1
3,2007,1
3,2086,1
4,391,1
4,630,1
5,687,1
5,210,1
5,1642,1
5,479,1
6,1363,1
6,1386,1
6,2416,1
7,1959,1
7,2371,1
7,485,1
7,67,1
8,879,1
8,2222,1
9,2266,1
9,1040,1
9,1214,1
9,1393,1
9,982,1
9,129,1
10,478,1
10,1385,1
10,1005,1
10,1887,1
10,822,1
10,1755,1
11,1645,1
11,53,1
11,711,1
11,1445,1
12,550,1
12,774,1
12,396,1
12,2069,1
12,890,1
12,754,1
13,791,1
13,1527,1
13,1819,1
13,1299,1
13,758,1
14,568,1
14,420,1
15,1086,1
15,495,1
16,2459,1
16,59,1
16,236,1
16,1531,1
17,1688,1
17,1380,1
17,1334,1
18,1706,1
18,681,1
18,2341,1
18,1992,1
19,2204,1
19,1567,1
20,18,1
20,430,1
20,2050,1
20,691,1
21,217,1
21,997,1
21,1858,1
22,1084,1
22,2327,1
22,2427,1
22,2348,1
22,2399,1
22,2212,1
23,965,1
23,2101,1
23,800,1
23,2466,1
23,1612,1
24,1782,1
24,1639,1
24,1781,1
24,2377,1
24,422,1
25,1828,1
25,2050,1
26,2468,1
26,1675,1
26,2147,1
26,1954,1
26,1003,1
27,1900,1
27,1930,1
28,2430,1
28,2231,1
29,417,1
29,1965,1
29,1315,1
29,2486,1
29,217,1
30,2310,1
30,1557,1
30,1545,1
31,1320,1
31,2001,1
31,1792,1
31,2299,1
32,2291,1
32,1169,1
32,527,1
32,243,1
32,759,1
32,1713,1
33,1208,1
33,109,1
33,2100,1
33,1070,1
33,2097,1
34,2451,1
34,300,1
34,2384,1
34,1618,1
34,489,1
34,209,1
35,1086,1
35,2452,1
35,1405,1
35,1707,1
35,2327,1
36,2472,1
36,33,1
36,2076,1
37,1945,1
37,2362,1
37,924,1
37,1277,1
37,341,1
37,494,1
38,1388,1
38,2161,1
38,2455,1
38,1970,1
39,1946,1
39,279,1
39,1020,1
39,231,1
39,801,1
40,1602,1
40,314,1
40,910,1
40,1842,1
41,725,1
41,1197,1
41,706,1
41,111,1
41,791,1
42,2056,1
42,2102,1
42,1342,1
43,355,1
43,1240,1
43,2299,1
43,1784,1
43,2352,1
44,2460,1
44,810,1
44,1710,1
45,190,1
45,38,1
45,486,1
45,142,1
45,1513,1
45,1430,1
46,1046,1
46,124,1
47,1675,1
47,928,1
47,1545,1
47,1953,1
47,1477,1
48,1264,1
48,1245,1
48,1869,1
48,1156,1
48,1612,1
49,1754,1
49,2336,1
49,2447,1
49,425,1
49,2243,1
50,349,1
50,1623,1
51,316,1
51,1071,1
51,1073,1
51,207,1
51,594,1
52,374,1
52,2282,1
52,1101,1
52,1953,1
53,1249,1
53,1743,1
54,7,1
54,2455,1
54,2217,1
54,689,1
55,495,1
55,640,1
55,2026,1
55,661,1
55,1087,1
55,1813,1
56,1203,1
56,1461,1
56,467,1
56,1999,1
56,1983,1
57,1342,1
57,1675,1
57,569,1
58,244,1
58,1468,1
58,1544,1
58,542,1
59,1116,1
59,1753,1
59,739,1
59,992,1
60,586,1
60,2274,1
60,1798,1
60,395,1
60,2014,1
60,1526,1
61,1009,1
61,2256,1
61,1892,1
62,918,1
62,820,1
62,2396,1
62,1422,1
62,2402,1
62,1997,1
63,1449,1
63,1300,1
63,403,1
63,1037,1
64,710,1
64,2368,1
64,118,1
64,1823,1
65,574,1
65,2336,1
65,345,1
65,2170,1
65,729,1
65,1393,1
66,1697,1
66,1621,1
67,1335,1
67,112,1
67,2158,1
67,1630,1
68,1689,1
68,519,1
68,2162,1
69,1446,1
69,2458,1
69,909,1
69,1293,1
69,924,1
70,216,1
70,1938,1
70,137,1
70,641,1
71,2256,1
71,2037,1
72,329,1
72,1998,1
72,628,1
72,1955,1
73,36,1
73,2332,1
74,489,1
74,700,1
75,651,1
75,2315,1
75,59,1
76,2343,1
76,1433,1
76,1437,1
76,2067,1
76,1417,1
76,1095,1
77,1156,1
77,1024,1
77,581,1
77,1948,1
77,251,1
77,450,1
78,2055,1
78,76,1
79,843,1
79,2406,1
79,1689,1
79,283,1
80,2261,1
80,2081,1
80,2317,1
81,1708,1
81,1335,1
81,251,1
81,204,1
81,792,1
81,1300,1
82,2321,1
82,2468,1
82,1828,1
82,1223,1
82,833,1
83,1465,1
83,1249,1
84,330,1
84,1261,1
84,969,1
85,172,1
85,539,1
85,421,1
85,2163,1
85,1918,1
86,1747,1
86,10,1
86,1870,1
86,1571,1
86,299,1
87,237,1
87,1749,1
87,1519,1
87,160,1
87,1150,1
87,2212,1
88,1111,1
88,1360,1
88,2150,1
89,78,1
89,1832,1
89,2378,1
89,519,1
90,1163,1
90,1497,1
90,323,1
90,408,1
90,297,1
90,2046,1
91,891,1
91,2159,1
91,1898,1
91,1869,1
91,2369,1
91,1303,1
92,1018,1
92,226,1
92,2050,1
92,1539,1
93,1794,1
93,2365,1
93,1351,1
93,1713,1
94,2273,1
94,2117,1
94,1387,1
94,1832,1
94,438,1
94,1807,1
95,1847,1
95,470,1
95,1299,1
95,111,1
96,2143,1
96,2455,1
